"","Timepoints","Equilibrium"
"1697",1697,8
"1698",1698,8
"1699",1699,9
"1700",1700,9
"1701",1701,9
"1702",1702,8
"1703",1703,7
"1704",1704,7
"1705",1705,7
"1706",1706,6
"1707",1707,6
"1708",1708,6
"1709",1709,6
"1710",1710,6
"1711",1711,6
"1712",1712,7
"1713",1713,7
"1714",1714,6
"1715",1715,6
"1716",1716,6
"1717",1717,7
"1718",1718,7
"1719",1719,7
"1720",1720,7
"1721",1721,7
"1722",1722,7
"1723",1723,7
"1724",1724,7
"1725",1725,7
"1726",1726,7
"1727",1727,7
"1728",1728,7
"1729",1729,7
"1730",1730,6
"1731",1731,6
"1732",1732,6
"1733",1733,6
"1734",1734,6
"1735",1735,6
"1736",1736,6
"1737",1737,6
"1738",1738,6
"1739",1739,6
"1740",1740,6
"1741",1741,6
"1742",1742,6
"1743",1743,6
"1744",1744,6
"1745",1745,5
"1746",1746,6
"1747",1747,6
"1748",1748,6
"1749",1749,6
"1750",1750,6
"1751",1751,6
"1752",1752,6
"1753",1753,6
"1754",1754,6
"1755",1755,5
"1756",1756,5
"1757",1757,5
"1758",1758,5
"1759",1759,5
"1760",1760,5
"1761",1761,5
"1762",1762,5
"1763",1763,5
"1764",1764,5
"1765",1765,5
"1766",1766,5
